capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week,Reward,Average Success Rate,Proportions Difference,L1 Norm
0,78, ,772,0, ,0,26, ,0,-2, ,2,0,1092.27,0.98,0.01,172.19
910,89, ,-1,59, ,-820,-17, ,0,0, ,0,0,1092.27,1.0,0.0,208.66
914,98, ,-248,60, ,-552,-12, ,0,0, ,0,0,1092.25,1.0,0.0,208.8
730,-98, ,19,-98, ,182,0, ,-4,-53, ,0,0,1092.23,1.0,0.0,209.09
-1,6, ,850,0, ,0,7, ,0,0, ,1,0,1092.22,0.98,0.01,172.79
737,-98, ,16,-84, ,182,0, ,-4,-41, ,0,0,1092.19,1.0,0.0,209.51
260,-43, ,16,-57, ,274,-36, ,-20,-26, ,1,0,1092.18,0.96,0.02,136.69
393,-98, ,54,-14, ,0,-1, ,0,-1, ,0,0,1092.18,0.94,0.03,100.24
497,81, ,410,98, ,-383,2, ,7,-2, ,9,1,1092.18,1.0,0.0,209.63
0,9, ,839,0, ,0,17, ,0,0, ,2,0,1092.17,0.98,0.01,173.37
-1,0, ,-1,-3, ,1000,48, ,-1,0, ,0,0,1092.17,1.0,0.0,209.76
-1,0, ,21,-17, ,-52,-3, ,0,2, ,949,63,1092.16,1.0,0.0,209.93
270,-45, ,16,-52, ,273,-34, ,-22,-19, ,1,0,1092.16,0.96,0.02,136.96
719,-98, ,36,-51, ,186,1, ,-8,-34, ,1,0,1092.14,1.0,0.0,210.1
-124,-16, ,529,0, ,-344,0, ,-780,20, ,300,0,1092.14,0.98,0.01,173.65
848,0, ,-910,17, ,-437,-1, ,0,0, ,0,0,1092.14,0.98,0.01,173.67
448,-87, ,16,-1, ,0,-1, ,0,0, ,0,0,1092.13,0.94,0.03,100.87
-1,0, ,18,-13, ,-59,-3, ,0,1, ,830,3,1092.13,0.98,0.01,173.8
-12,1, ,863,1, ,0,4, ,0,0, ,0,0,1092.12,0.98,0.01,173.87
853,0, ,-715,13, ,-413,-1, ,0,0, ,0,0,1092.12,0.98,0.01,173.87
0,0, ,-1,-3, ,1000,52, ,-1,0, ,0,0,1092.12,1.0,0.0,210.44
920,98, ,-392,77, ,-888,-12, ,-10,0, ,0,0,1092.1,1.0,0.0,210.65
895,98, ,36,25, ,-485,-47, ,0,0, ,0,0,1092.09,1.0,0.0,210.71
0,0, ,28,-90, ,-109,-1, ,-1,98, ,688,-2,1092.09,0.98,0.02,163.64
0,86, ,792,1, ,0,2, ,6,0, ,11,0,1092.09,0.98,0.01,174.3
850,92, ,78,88, ,-1000,-6, ,0,0, ,0,0,1092.08,1.0,0.0,210.87
933,98, ,-27,41, ,-540,-20, ,0,0, ,0,0,1092.08,1.0,0.0,210.91
890,-89, ,0,0, ,-686,0, ,-394,10, ,114,1,1092.06,1.0,0.0,211.14
881,-6, ,104,98, ,2,0, ,0,-3, ,0,0,1092.06,1.0,0.0,211.11
870,-14, ,106,98, ,1,0, ,0,-6, ,0,0,1092.04,1.0,0.0,211.28
0,0, ,-1,-4, ,1000,56, ,-1,0, ,0,0,1092.04,1.0,0.0,211.28
940,98, ,-644,38, ,-682,-18, ,-3,0, ,0,0,1092.03,1.0,0.0,211.47
424,-98, ,526,88, ,0,-2, ,0,-8, ,0,0,1092.02,1.0,0.0,211.58
2,-21, ,835,0, ,-264,0, ,-642,13, ,186,0,1092.0,1.0,0.0,211.75
0,0, ,-1,-4, ,1000,60, ,-1,0, ,0,0,1092.0,1.0,0.0,211.79
819,-98, ,4,-65, ,127,1, ,-6,-34, ,0,0,1092.0,1.0,0.0,211.83
413,-87, ,59,-1, ,0,-1, ,0,0, ,0,0,1091.99,0.94,0.03,102.47
734,0, ,0,-3, ,-8,-2, ,-190,-2, ,75,98,1091.99,0.98,0.01,175.41
709,-3, ,284,98, ,2,-1, ,0,-1, ,0,0,1091.99,1.0,0.0,211.92
0,54, ,787,0, ,0,36, ,0,-2, ,1,0,1091.98,0.98,0.01,175.52
-67,-14, ,529,0, ,-337,0, ,-839,23, ,309,0,1091.97,0.98,0.01,175.66
-103,-3, ,0,-3, ,870,1, ,0,0, ,0,0,1091.97,0.98,0.01,175.63
0,12, ,846,0, ,0,17, ,0,-2, ,2,0,1091.96,0.98,0.01,175.77
931,68, ,-4,84, ,-800,-13, ,0,0, ,0,0,1091.94,1.0,0.0,212.5
-299,-1, ,1000,16, ,1,46, ,0,0, ,0,0,1091.93,1.0,0.0,212.6
-307,0, ,1000,16, ,1,47, ,0,0, ,0,0,1091.93,1.0,0.0,212.58
-259,0, ,1000,18, ,1,46, ,0,0, ,0,0,1091.92,1.0,0.0,212.8
-267,0, ,1000,16, ,1,48, ,0,0, ,0,0,1091.92,1.0,0.0,212.77
-264,0, ,1000,18, ,1,47, ,0,0, ,0,0,1091.9,1.0,0.0,212.98
808,-98, ,14,-80, ,128,1, ,-6,-46, ,1,0,1091.89,1.0,0.0,213.12
448,-89, ,29,-2, ,0,-1, ,0,0, ,0,0,1091.89,0.94,0.03,103.67
890,-21, ,90,98, ,1,0, ,0,-5, ,0,0,1091.88,1.0,0.0,213.2
474,-72, ,-1,0, ,-627,-1, ,-1000,4, ,0,0,1091.87,0.94,0.03,103.94
-255,-1, ,1000,20, ,1,46, ,0,0, ,0,0,1091.86,1.0,0.0,213.39
0,0, ,10,-10, ,-75,-4, ,0,9, ,974,98,1091.86,1.0,0.0,213.46
922,98, ,34,28, ,-516,-25, ,0,0, ,0,0,1091.84,1.0,0.0,213.72
845,-98, ,-1,0, ,-437,0, ,-238,18, ,164,1,1091.83,1.0,0.0,213.75
305,-45, ,300,-98, ,2,-23, ,0,-1, ,0,0,1091.82,0.96,0.02,141.02
-310,-2, ,1000,16, ,1,54, ,0,0, ,0,0,1091.8,1.0,0.0,214.18
414,-98, ,62,-8, ,0,-1, ,0,-1, ,0,0,1091.79,0.94,0.03,104.87
840,97, ,97,98, ,-870,-14, ,0,0, ,0,0,1091.79,1.0,0.0,214.25
-295,0, ,1000,24, ,1,48, ,0,0, ,0,0,1091.78,1.0,0.0,214.35
-1,2, ,880,1, ,0,6, ,0,0, ,1,0,1091.77,0.98,0.01,177.99
-310,-2, ,999,13, ,1,69, ,0,0, ,0,0,1091.76,1.0,0.0,214.6
-245,0, ,1000,21, ,1,53, ,0,0, ,0,0,1091.76,1.0,0.0,214.61
0,98, ,813,0, ,0,15, ,0,-2, ,2,0,1091.75,0.98,0.01,178.31
740,-98, ,33,-42, ,196,1, ,-8,-30, ,1,0,1091.75,1.0,0.0,214.76
940,98, ,0,73, ,-398,-15, ,0,0, ,0,0,1091.74,1.0,0.0,214.83
-86,0, ,1000,21, ,1,55, ,0,0, ,0,0,1091.73,1.0,0.0,214.92
-1,-39, ,428,0, ,-241,0, ,-820,37, ,337,0,1091.73,0.98,0.02,167.86
242,-67, ,685,71, ,17,0, ,7,-14, ,-1,15,1091.71,1.0,0.0,215.25
247,-48, ,19,-69, ,304,-45, ,-20,-30, ,1,0,1091.7,0.96,0.02,142.33
874,0, ,-850,17, ,-475,-1, ,0,0, ,0,0,1091.7,0.98,0.01,178.87
0,0, ,28,-50, ,-68,-2, ,-1,69, ,714,-1,1091.7,0.98,0.02,168.3
0,0, ,18,-46, ,-44,-2, ,-1,28, ,810,0,1091.68,0.98,0.01,179.13
911,0, ,0,-3, ,-6,-2, ,-264,-1, ,100,98,1091.68,1.0,0.0,215.6
474,-80, ,0,15, ,-497,-3, ,0,0, ,0,0,1091.67,0.94,0.03,106.29
950,86, ,-763,51, ,-702,-18, ,-6,0, ,0,0,1091.66,1.0,0.0,215.84
438,-84, ,-1,0, ,-764,-1, ,-1000,3, ,50,0,1091.64,0.94,0.03,106.56
-270,0, ,1000,25, ,1,57, ,0,0, ,0,0,1091.64,1.0,0.0,216.03
892,83, ,66,25, ,-437,-53, ,0,0, ,0,0,1091.63,1.0,0.0,216.2
940,98, ,-22,69, ,-588,-22, ,0,0, ,0,0,1091.63,1.0,0.0,216.17
951,87, ,0,52, ,-185,-19, ,0,0, ,0,0,1091.63,1.0,0.0,216.11
944,98, ,-8,81, ,-950,-17, ,0,0, ,0,0,1091.63,1.0,0.0,216.21
430,-75, ,64,-1, ,0,-1, ,0,0, ,0,0,1091.62,0.94,0.03,106.85
483,-98, ,0,8, ,-592,-4, ,0,0, ,0,0,1091.61,0.94,0.03,106.91
951,98, ,-233,66, ,-602,-13, ,0,0, ,0,0,1091.59,1.0,0.0,216.66
0,0, ,9,-9, ,-64,-4, ,0,3, ,1000,73,1091.58,1.0,0.0,216.69
0,0, ,8,-34, ,-25,-1, ,0,26, ,834,0,1091.58,0.98,0.01,180.22
0,4, ,876,0, ,0,18, ,0,-2, ,2,0,1091.57,0.98,0.01,180.38
0,0, ,9,-11, ,-58,-4, ,0,2, ,1000,74,1091.57,1.0,0.0,216.91
0,78, ,832,1, ,0,2, ,1,0, ,7,0,1091.57,0.98,0.01,180.42
0,0, ,9,-24, ,-53,-1, ,0,23, ,846,0,1091.55,0.98,0.01,180.62
0,0, ,10,-13, ,-50,-4, ,0,2, ,1000,63,1091.55,1.0,0.0,217.13
478,-98, ,0,18, ,-512,-3, ,0,0, ,0,0,1091.55,0.94,0.03,107.7
950,89, ,0,58, ,-226,-21, ,0,0, ,0,0,1091.54,1.0,0.0,217.23
684,-23, ,314,82, ,1,0, ,0,-6, ,0,0,1091.53,1.0,0.0,217.31
-1,6, ,890,0, ,0,9, ,0,0, ,0,0,1091.52,0.98,0.01,180.99
-29,-15, ,557,0, ,-315,0, ,-922,27, ,303,0,1091.52,0.98,0.01,180.99
0,0, ,10,-10, ,-73,-5, ,0,3, ,1000,85,1091.52,1.0,0.0,217.47
19,-16, ,874,0, ,-258,0, ,-675,13, ,163,0,1091.52,1.0,0.0,217.42
-35,-26, ,85,-98, ,-617,-7, ,-72,44, ,536,-58,1091.52,0.96,0.01,155.13
0,62, ,839,1, ,0,2, ,1,0, ,6,0,1091.51,0.98,0.01,181.12
547,-98, ,0,4, ,-733,-3, ,0,0, ,0,0,1091.51,0.94,0.02,118.72
546,-61, ,-1,0, ,-702,-1, ,-840,7, ,0,0,1091.5,0.94,0.02,118.89
960,68, ,-4,73, ,-1000,-11, ,0,0, ,0,0,1091.5,1.0,0.0,217.71
0,0, ,12,-14, ,-58,-4, ,0,1, ,1000,68,1091.5,1.0,0.0,217.73
960,80, ,-3,86, ,-899,-10, ,0,0, ,0,0,1091.48,1.0,0.0,217.97
0,22, ,870,0, ,0,9, ,0,-1, ,6,0,1091.47,0.98,0.01,181.57
540,-61, ,0,0, ,-409,0, ,-93,20, ,307,1,1091.46,0.98,0.01,181.66
843,98, ,121,70, ,-696,-8, ,0,0, ,0,0,1091.46,1.0,0.0,218.19
0,0, ,10,-10, ,-91,-4, ,0,7, ,1000,98,1091.46,1.0,0.0,218.1
0,96, ,828,2, ,-2,2, ,7,-1, ,9,0,1091.46,0.98,0.01,181.73
0,80, ,830,0, ,0,16, ,0,-2, ,2,0,1091.45,0.98,0.01,181.84
0,0, ,11,-9, ,-68,-5, ,0,7, ,1000,87,1091.45,1.0,0.0,218.28
890,0, ,-982,16, ,-446,-1, ,0,0, ,0,0,1091.44,0.98,0.01,181.87
0,93, ,819,1, ,-2,2, ,7,-1, ,20,0,1091.44,0.98,0.01,181.93
597,-98, ,166,-81, ,46,8, ,-15,-14, ,2,0,1091.43,0.98,0.01,182.0
-1,0, ,21,-15, ,-56,-3, ,0,2, ,863,6,1091.42,0.98,0.01,182.18
0,0, ,13,-14, ,-50,-5, ,0,2, ,1000,98,1091.42,1.0,0.0,218.67
0,0, ,16,-13, ,-55,-4, ,0,1, ,1000,98,1091.42,1.0,0.0,218.68
551,-47, ,0,0, ,-406,0, ,-89,19, ,301,1,1091.41,0.98,0.01,182.24
0,0, ,8,-12, ,-79,-4, ,0,10, ,1000,98,1091.41,1.0,0.0,218.69
0,0, ,14,-15, ,-56,-4, ,0,2, ,1000,79,1091.41,1.0,0.0,218.79
0,0, ,10,-38, ,-35,-1, ,-1,30, ,835,0,1091.41,0.98,0.01,182.25
0,0, ,12,-17, ,-45,-4, ,0,2, ,1000,98,1091.4,1.0,0.0,218.84
820,80, ,150,27, ,-680,-48, ,0,0, ,0,0,1091.4,1.0,0.0,218.87
0,0, ,15,-15, ,-49,-5, ,0,1, ,1000,98,1091.38,1.0,0.0,219.06
0,0, ,10,-12, ,-91,-4, ,0,10, ,1000,98,1091.38,1.0,0.0,219.09
0,2, ,10,-5, ,-63,-2, ,-2,58, ,838,0,1091.38,0.98,0.01,182.65
0,9, ,890,0, ,0,14, ,0,0, ,1,0,1091.37,0.98,0.01,182.78
0,0, ,11,-40, ,-42,-1, ,-1,31, ,835,0,1091.36,0.98,0.01,182.86
0,60, ,848,1, ,0,2, ,1,-1, ,6,0,1091.35,0.98,0.01,183.01
970,61, ,-321,64, ,-1000,-12, ,-7,0, ,0,0,1091.34,1.0,0.0,219.55
-1,0, ,18,-16, ,-55,-3, ,0,2, ,1000,98,1091.33,1.0,0.0,219.67
538,-80, ,0,25, ,-462,-2, ,0,0, ,0,0,1091.33,0.94,0.02,120.88
1000,78, ,-58,27, ,-659,-12, ,0,0, ,0,0,1091.32,1.0,0.0,219.8
-24,1, ,910,1, ,0,4, ,0,0, ,0,0,1091.32,0.98,0.01,183.34
810,-84, ,10,-81, ,178,1, ,-5,-25, ,0,0,1091.31,1.0,0.0,219.95
0,90, ,836,2, ,-2,1, ,8,-1, ,10,0,1091.3,0.98,0.01,183.52
815,83, ,154,62, ,-758,-14, ,-1,0, ,0,0,1091.3,1.0,0.0,220.02
-53,-2, ,0,-5, ,910,0, ,0,0, ,0,0,1091.29,0.98,0.01,183.62
900,70, ,71,98, ,-897,-11, ,0,0, ,0,0,1091.29,1.0,0.0,220.18
0,79, ,849,1, ,0,2, ,0,0, ,8,0,1091.28,0.98,0.01,183.84
973,81, ,-232,62, ,-594,-11, ,0,0, ,0,0,1091.27,1.0,0.0,220.38
970,98, ,-614,50, ,-620,-22, ,0,0, ,0,0,1091.27,1.0,0.0,220.34
1000,86, ,-64,30, ,-672,-12, ,0,0, ,0,0,1091.26,1.0,0.0,220.47
0,-18, ,850,0, ,-369,0, ,-763,14, ,219,0,1091.25,1.0,0.0,220.6
868,-98, ,4,-98, ,118,1, ,-5,-38, ,1,0,1091.25,1.0,0.0,220.68
138,-42, ,55,-80, ,-692,-11, ,-46,20, ,585,-42,1091.24,0.98,0.01,184.26
-218,-18, ,582,0, ,-368,0, ,-741,18, ,300,0,1091.24,0.98,0.01,184.24
1000,98, ,-30,31, ,-594,-13, ,0,0, ,0,0,1091.23,1.0,0.0,220.83
0,-17, ,867,0, ,-384,0, ,-652,13, ,206,0,1091.22,1.0,0.0,221.01
786,-73, ,5,-82, ,211,1, ,-4,-26, ,1,0,1091.21,1.0,0.0,221.1
555,-95, ,0,15, ,-425,-2, ,0,0, ,0,0,1091.21,0.94,0.02,122.31
798,0, ,0,-2, ,-3,-2, ,-115,-1, ,243,98,1091.19,1.0,0.0,221.38
0,4, ,12,-4, ,-58,-4, ,-2,54, ,970,98,1091.19,1.0,0.0,221.3
0,69, ,856,1, ,0,2, ,1,-1, ,6,0,1091.18,0.98,0.01,185.0
920,98, ,57,84, ,-1000,-10, ,0,0, ,0,0,1091.18,1.0,0.0,221.44
1000,46, ,0,46, ,-501,-18, ,0,0, ,0,0,1091.17,1.0,0.0,221.56
980,58, ,-1,84, ,-855,-13, ,0,0, ,0,0,1091.17,1.0,0.0,221.62
908,0, ,-960,16, ,-274,-1, ,0,0, ,0,0,1091.14,0.98,0.01,185.46
568,-98, ,0,4, ,-740,-4, ,0,0, ,0,0,1091.14,0.94,0.02,123.12
-28,1, ,910,1, ,0,15, ,0,0, ,0,0,1091.13,0.98,0.01,185.55
488,-98, ,515,73, ,0,-2, ,0,-8, ,0,0,1091.13,1.0,0.0,221.99
459,-96, ,62,-3, ,0,-1, ,0,0, ,0,0,1091.12,0.94,0.03,112.67
0,-6, ,905,0, ,-506,0, ,-650,17, ,181,0,1091.11,1.0,0.0,222.26
970,98, ,-990,48, ,-434,-36, ,-1,0, ,0,0,1091.11,1.0,0.0,222.33
1000,53, ,0,44, ,-306,-17, ,0,0, ,0,0,1091.11,1.0,0.0,222.22
919,98, ,57,39, ,-472,-43, ,0,0, ,0,0,1091.11,1.0,0.0,222.3
1000,98, ,-853,32, ,-810,-20, ,-2,0, ,0,0,1091.1,1.0,0.0,222.43
230,-66, ,53,-80, ,-698,-7, ,-72,19, ,513,-32,1091.08,0.98,0.01,186.12
0,0, ,8,-24, ,-52,-2, ,-1,31, ,866,0,1091.08,0.98,0.01,186.2
931,98, ,53,66, ,-826,-11, ,0,0, ,0,0,1091.08,1.0,0.0,222.64
458,-26, ,0,0, ,-353,0, ,-83,17, ,375,1,1091.07,0.98,0.02,175.63
0,6, ,904,0, ,0,19, ,0,-3, ,2,0,1091.03,0.98,0.01,186.77
-1,0, ,14,-12, ,-30,-4, ,0,2, ,900,1,1091.03,0.98,0.01,186.75
990,98, ,0,50, ,-256,-18, ,0,0, ,0,0,1091.03,1.0,0.0,223.25
-30,-26, ,106,-98, ,-726,-6, ,-83,48, ,670,-70,1091.03,0.98,0.01,186.72
1000,84, ,-767,36, ,-842,-20, ,-3,0, ,0,0,1091.03,1.0,0.0,223.18
-18,-30, ,94,-98, ,-698,-7, ,-73,47, ,615,-72,1091.02,0.97,0.01,173.96
-6,7, ,920,2, ,0,5, ,0,0, ,0,0,1091.02,0.98,0.01,186.83
870,98, ,118,76, ,-485,-9, ,0,0, ,0,0,1091.02,1.0,0.0,223.34
1000,98, ,-980,36, ,-1000,-22, ,-1,0, ,0,0,1091.0,1.0,0.0,223.56
1000,98, ,-26,43, ,-508,-15, ,0,0, ,0,0,1091.0,1.0,0.0,223.51
556,-58, ,0,0, ,-376,0, ,-96,23, ,316,1,1090.99,0.98,0.01,187.23
1000,68, ,-698,40, ,-1000,-20, ,-5,0, ,0,0,1090.99,1.0,0.0,223.65
-15,-19, ,484,0, ,-309,0, ,-846,34, ,344,0,1090.99,0.98,0.02,176.65
0,94, ,866,1, ,0,2, ,0,0, ,8,0,1090.98,0.98,0.01,187.31
940,98, ,52,64, ,-843,-10, ,0,0, ,0,0,1090.97,1.0,0.0,223.97
1000,71, ,-812,42, ,-1000,-20, ,-5,0, ,0,0,1090.95,1.0,0.0,224.11
1000,98, ,-657,46, ,-716,-15, ,-3,0, ,0,0,1090.95,1.0,0.0,224.16
-62,-2, ,0,-5, ,930,0, ,0,0, ,0,0,1090.95,0.98,0.01,187.62
-97,-1, ,0,-4, ,932,1, ,0,0, ,0,0,1090.94,0.98,0.01,187.83
998,58, ,0,50, ,-196,-20, ,0,0, ,0,0,1090.94,1.0,0.0,224.25
1000,98, ,-24,45, ,-551,-17, ,0,0, ,0,0,1090.94,1.0,0.0,224.25
946,-64, ,106,24, ,3,-1, ,0,-4, ,0,0,1090.93,1.0,0.0,224.38
990,98, ,-8,98, ,-940,-13, ,0,0, ,0,0,1090.92,1.0,0.0,224.55
578,-41, ,-829,12, ,-231,-1, ,0,0, ,0,0,1090.91,0.94,0.02,125.81
0,74, ,852,2, ,0,2, ,7,-1, ,18,0,1090.91,0.98,0.01,188.13
1000,75, ,-586,44, ,-1000,-20, ,-5,0, ,0,0,1090.91,1.0,0.0,224.59
1000,87, ,-18,49, ,-689,-16, ,0,0, ,0,0,1090.9,1.0,0.0,224.74
1000,98, ,-141,43, ,-504,-21, ,0,0, ,0,0,1090.9,1.0,0.0,224.7
464,-98, ,68,1, ,1,-5, ,0,0, ,0,0,1090.89,0.94,0.03,115.47
900,-98, ,4,-62, ,116,1, ,-6,-28, ,0,0,1090.89,1.0,0.0,224.83
1000,61, ,-534,51, ,-1000,-18, ,-5,0, ,0,0,1090.88,1.0,0.0,224.98
1000,98, ,-25,50, ,-534,-16, ,0,0, ,0,0,1090.88,1.0,0.0,224.96
1000,98, ,-1000,39, ,-1000,-27, ,-1,0, ,0,0,1090.88,1.0,0.0,225.02
1000,64, ,0,53, ,-416,-17, ,0,0, ,0,0,1090.88,1.0,0.0,224.99
830,75, ,138,97, ,-781,-54, ,0,0, ,0,0,1090.87,1.0,0.0,225.05
920,98, ,74,98, ,-668,-12, ,0,0, ,0,0,1090.86,1.0,0.0,225.26
1000,98, ,-26,43, ,-563,-25, ,0,0, ,0,0,1090.85,1.0,0.0,225.34
252,-55, ,42,-59, ,326,-50, ,-22,-28, ,2,0,1090.85,0.96,0.02,152.43
1000,86, ,-1,51, ,-367,-18, ,0,0, ,0,0,1090.85,1.0,0.0,225.34
1000,80, ,-1,77, ,-873,-9, ,0,0, ,0,0,1090.84,1.0,0.0,225.46
1000,65, ,-1,77, ,-960,-11, ,0,0, ,0,0,1090.84,1.0,0.0,225.46
1000,64, ,-382,62, ,-900,-12, ,-8,0, ,0,0,1090.84,1.0,0.0,225.43
493,-59, ,-1000,12, ,-354,-1, ,0,34, ,0,0,1090.84,0.94,0.03,116.0
1000,78, ,0,51, ,-164,-20, ,0,0, ,0,0,1090.83,1.0,0.0,225.62
1000,70, ,-1,81, ,-786,-11, ,0,0, ,0,0,1090.82,1.0,0.0,225.69
1000,59, ,-402,72, ,-950,-13, ,-8,0, ,0,0,1090.82,1.0,0.0,225.73
867,-34, ,0,0, ,-568,0, ,-334,10, ,99,1,1090.82,0.99,0.01,202.17
1000,67, ,-1000,49, ,-1000,-23, ,-6,0, ,0,0,1090.81,1.0,0.0,225.82
0,3, ,13,-5, ,-51,-4, ,-2,46, ,1000,77,1090.81,1.0,0.0,225.81
1000,71, ,-490,68, ,-1000,-12, ,-7,0, ,0,0,1090.8,1.0,0.0,225.91
0,88, ,852,1, ,0,2, ,6,-1, ,26,0,1090.8,0.98,0.01,189.5
1000,84, ,0,62, ,-902,-15, ,0,0, ,0,0,1090.78,1.0,0.0,226.18
1000,84, ,-176,48, ,-622,-24, ,0,0, ,0,0,1090.78,1.0,0.0,226.13
-94,-3, ,0,-3, ,940,1, ,0,0, ,0,0,1090.78,0.98,0.01,189.62
1000,95, ,0,59, ,-367,-16, ,0,0, ,0,0,1090.77,1.0,0.0,226.24
900,98, ,106,73, ,-928,-6, ,0,0, ,0,0,1090.77,1.0,0.0,226.27
1000,92, ,-18,49, ,-661,-24, ,0,0, ,0,0,1090.77,1.0,0.0,226.22
1000,98, ,-396,75, ,-814,-12, ,-8,0, ,0,0,1090.76,1.0,0.0,226.36
1000,98, ,0,62, ,-337,-16, ,0,0, ,0,0,1090.76,1.0,0.0,226.4
1000,76, ,-471,68, ,-1000,-14, ,-6,0, ,0,0,1090.76,1.0,0.0,226.41
1000,98, ,-8,98, ,-1000,-13, ,0,0, ,0,0,1090.75,1.0,0.0,226.48
-2,-34, ,424,0, ,-255,0, ,-886,42, ,398,0,1090.75,0.98,0.02,179.47
990,98, ,-22,63, ,-564,-26, ,0,0, ,0,0,1090.75,1.0,0.0,226.48
1000,98, ,0,73, ,-327,-15, ,0,0, ,0,0,1090.74,1.0,0.0,226.6
0,2, ,940,1, ,0,7, ,0,0, ,1,0,1090.74,0.98,0.01,190.18
809,-98, ,152,-13, ,0,-3, ,0,-1, ,0,0,1090.73,0.99,0.01,203.24
822,0, ,0,-2, ,-7,-2, ,-284,-2, ,62,98,1090.73,0.98,0.01,190.21
950,-17, ,-1,0, ,-594,0, ,-362,7, ,93,0,1090.73,0.99,0.0,213.81
1000,86, ,-227,73, ,-639,-16, ,0,0, ,0,0,1090.71,1.0,0.0,227.01
498,-98, ,-1,0, ,-859,-1, ,-902,4, ,44,0,1090.71,0.94,0.03,117.57
1000,98, ,-209,74, ,-742,-16, ,0,0, ,0,0,1090.7,1.0,0.0,227.05
1000,98, ,-158,58, ,-715,-20, ,0,0, ,0,0,1090.7,1.0,0.0,227.08
1000,95, ,-216,74, ,-734,-17, ,0,0, ,0,0,1090.69,1.0,0.0,227.24
1000,98, ,-978,47, ,-1000,-31, ,-1,0, ,0,0,1090.69,1.0,0.0,227.18
1000,58, ,-761,58, ,-1000,-26, ,-5,0, ,0,0,1090.69,1.0,0.0,227.27
1000,98, ,-180,62, ,-675,-19, ,0,0, ,0,0,1090.69,1.0,0.0,227.21
1000,0, ,3,-7, ,-126,-2, ,0,14, ,108,-2,1090.69,1.0,0.0,227.18
1000,79, ,-15,68, ,-1000,-20, ,0,0, ,0,0,1090.67,1.0,0.0,227.42
920,98, ,83,91, ,-825,-14, ,0,0, ,0,0,1090.67,1.0,0.0,227.45
1000,97, ,-13,78, ,-913,-19, ,0,0, ,0,0,1090.66,1.0,0.0,227.56
532,-59, ,-2,0, ,-920,-4, ,-695,12, ,3,0,1090.65,0.94,0.03,118.28
1000,98, ,-22,74, ,-613,-20, ,0,0, ,0,0,1090.65,1.0,0.0,227.71
-32,-6, ,0,-4, ,1000,11, ,0,0, ,0,0,1090.65,0.99,0.01,204.13
1000,88, ,-26,63, ,-663,-22, ,0,0, ,0,0,1090.65,1.0,0.0,227.71
990,98, ,-1000,53, ,-623,-44, ,0,0, ,0,0,1090.65,1.0,0.0,227.74
1000,0, ,2,-7, ,-192,-3, ,0,11, ,114,-2,1090.64,1.0,0.0,227.78
1000,69, ,-818,64, ,-988,-23, ,-6,0, ,0,0,1090.64,1.0,0.0,227.76
1000,98, ,-28,53, ,-605,-29, ,0,0, ,0,0,1090.64,1.0,0.0,227.81
1000,98, ,-13,92, ,-846,-20, ,0,0, ,0,0,1090.64,1.0,0.0,227.83
739,-98, ,56,-38, ,234,1, ,-9,-39, ,1,0,1090.63,1.0,0.0,227.88
593,-58, ,-753,11, ,-285,-1, ,0,0, ,0,0,1090.63,0.94,0.02,129.05
561,-71, ,-1000,11, ,-361,-1, ,0,32, ,0,0,1090.63,0.94,0.02,129.07
-38,-6, ,0,-4, ,1000,12, ,0,0, ,0,0,1090.63,0.99,0.01,204.35
990,98, ,-845,62, ,-1000,-35, ,-7,0, ,0,0,1090.62,1.0,0.0,228.06
1000,0, ,3,-6, ,-162,-3, ,0,13, ,113,-2,1090.62,1.0,0.0,227.98
566,-98, ,-1,0, ,-734,-1, ,-835,4, ,34,0,1090.62,0.94,0.02,129.17
-159,0, ,0,-6, ,950,1, ,0,0, ,0,0,1090.62,0.98,0.01,191.62
-23,1, ,950,1, ,0,6, ,0,0, ,0,0,1090.61,0.98,0.01,191.73
991,82, ,-107,89, ,-446,-31, ,0,0, ,0,0,1090.61,1.0,0.0,228.1
481,-98, ,68,-6, ,0,-1, ,0,0, ,0,0,1090.6,0.94,0.03,118.87
0,27, ,916,0, ,0,10, ,0,-1, ,5,0,1090.6,0.98,0.01,191.75
0,4, ,13,-6, ,-46,-4, ,-2,58, ,1000,81,1090.6,1.0,0.0,228.26
1000,82, ,-964,59, ,-956,-26, ,-7,0, ,0,0,1090.6,1.0,0.0,228.3
1000,98, ,-1000,50, ,-522,-35, ,-1,0, ,0,0,1090.59,1.0,0.0,228.36
-4,-30, ,449,0, ,-238,0, ,-1000,33, ,394,0,1090.59,0.98,0.02,181.3
0,0, ,6,-15, ,-35,-4, ,0,2, ,931,1,1090.59,0.98,0.01,191.94
958,98, ,54,79, ,-892,-10, ,0,0, ,0,0,1090.59,1.0,0.0,228.37
-159,0, ,956,12, ,2,56, ,0,0, ,0,0,1090.59,0.99,0.01,204.91
0,3, ,14,-6, ,-53,-3, ,-2,62, ,1000,98,1090.59,1.0,0.0,228.44
1000,86, ,-964,54, ,-910,-31, ,-8,0, ,0,0,1090.59,1.0,0.0,228.41
-8,4, ,950,1, ,0,5, ,0,0, ,0,0,1090.58,0.98,0.01,192.03
1000,94, ,-748,59, ,-614,-27, ,0,0, ,0,0,1090.58,1.0,0.0,228.47
