FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE,Reward,Average Success Rate,Proportions Difference,L1 Norm
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2171,29.99,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2142,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2279,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2091,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2262,29.9856,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1974,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2211,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2405,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1972,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.7198,25.0939,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2892,27.8573,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2109,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2193,29.6956,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2127,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2255,28.7979,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2075,29.691,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2285,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2134,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2396,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2208,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.223,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2386,29.9991,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2307,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2117,29.5168,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2352,28.6207,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2362,28.4961,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2379,28.6213,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2393,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2202,30.0,1083.66,0.99,0.01,3.69
-0.0024,0.0004,-0.0032, ,0.0004,-0.0011,0.0004, ,0.0004,0.0004,0.0034, ,0.0048,0.0026,-0.0007, ,0.1197,0.3716,26.0979,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2172,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0025,0.2295,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0027,0.2033,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2275,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2345,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0023,0.2195,28.7972,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2173,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0023,0.2338,29.0984,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2583,28.1993,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2228,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2484,29.2648,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2122,29.3996,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.002,0.2332,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2221,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2367,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2172,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0025,0.2216,29.3996,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2234,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0027,0.2392,30.0,1083.66,0.99,0.01,3.69
-0.0009,0.0004,-0.0006, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0015, ,0.0032,0.001,-0.0004, ,0.0296,0.2174,28.7952,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0025,0.2118,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2403,28.542,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.0006, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0016, ,0.0036,0.0011,-0.0004, ,0.0303,0.2015,29.1788,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.0006, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0016, ,0.0036,0.0011,-0.0004, ,0.0306,0.2035,28.5681,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2212,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2333,28.7964,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.0008, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0015, ,0.0038,0.0011,-0.0004, ,0.0416,0.1892,29.0951,1083.66,0.99,0.01,3.69
-0.0012,0.0004,-0.0008, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0014, ,0.0037,0.0011,-0.0004, ,0.0389,0.1768,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2168,28.9979,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.0009, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0014, ,0.0034,0.0012,-0.0004, ,0.0428,0.1823,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2377,28.4662,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.001, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0013, ,0.0034,0.0011,-0.0004, ,0.0437,0.1823,29.9936,1083.66,0.99,0.01,3.69
-0.0011,0.0004,-0.0011, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0012, ,0.0035,0.0011,-0.0004, ,0.0465,0.1879,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2412,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2349,28.5439,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0019,0.2371,29.3402,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0018,0.2331,29.6611,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2404,29.3994,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2408,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0023,0.2342,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0026,0.3765,27.275,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.241,28.7942,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2289,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0028,0.2437,28.8649,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2272,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0032,0.2629,28.4984,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2568,28.7945,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0025,0.2265,28.9629,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2106,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2085,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2189,29.0984,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2191,29.9987,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2235,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.228,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2371,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2205,29.3952,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1969,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2028,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.3044,27.8945,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2105,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2781,27.9421,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.002,0.2193,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.002,0.2261,29.3779,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2337,29.9925,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2389,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0019,0.2331,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0025,0.2201,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0023,0.205,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2288,29.6969,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2248,29.6077,1083.66,0.99,0.01,3.69
-0.0013,0.0004,-0.002, ,0.0004,-0.0005,0.0004, ,0.0004,0.0004,0.0014, ,0.0032,0.0013,-0.0004, ,0.0655,0.3685,26.6984,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2335,29.4336,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.1978,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2245,28.7976,1083.66,0.99,0.01,3.69
-0.0018,0.0004,-0.0019, ,0.0004,-0.0006,0.0004, ,0.0004,0.0004,0.0025, ,0.0024,0.0031,-0.0005, ,0.0572,0.371,26.4882,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.002,0.1958,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.198,29.9663,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2118,30.0,1083.66,0.99,0.01,3.69
-0.0015,0.0004,-0.0021, ,0.0004,-0.0006,0.0004, ,0.0004,0.0004,0.0022, ,0.0022,0.0028,-0.0005, ,0.0536,0.3389,26.869,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.205,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2132,29.9899,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1996,29.9972,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0021,0.2105,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1926,29.9977,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1924,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2219,28.7999,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0023,0.2264,29.6933,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2132,29.9865,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.226,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.2328,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1984,30.0,1083.66,0.99,0.01,3.69
-0.0013,0.0004,-0.0021, ,0.0004,-0.0005,0.0004, ,0.0004,0.0004,0.0013, ,0.0032,0.0012,-0.0004, ,0.0622,0.3648,26.7953,1083.66,0.99,0.01,3.69
-0.0013,0.0004,-0.0014, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0011, ,0.0038,0.0012,-0.0004, ,0.0576,0.2662,27.5054,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2077,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1991,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1949,30.0,1083.66,0.99,0.01,3.69
-0.0018,0.0004,-0.0019, ,0.0004,-0.0007,0.0004, ,0.0004,0.0004,0.0024, ,0.0024,0.0033,-0.0005, ,0.0611,0.4081,26.3862,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.237,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0026,0.3422,27.4784,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0022,0.2374,28.5455,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0024,0.2433,28.8433,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1988,30.0,1083.66,0.99,0.01,3.69
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0004,0.1948,30.0,1083.66,0.99,0.01,3.69
-0.0015,0.0004,-0.0012, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0011, ,0.0031,0.0012,-0.0004, ,0.0473,0.2208,28.1567,1083.66,0.99,0.01,3.69
