priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay, ,priors_count,length_of_stay,Reward,Average Success Rate,Proportions Difference,L1 Norm
-36.0,-295.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.82,0.03,10.63
-15.0,-519.0, ,-15.0,-303.0, ,-5.0,-163.0, ,-6.0,-103.0, ,-22.0,-52.0,1067.84,0.82,0.0,23.78
-30.0,-759.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.81,0.02,11.4
-25.0,-799.0, ,-6.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.82,0.03,10.62
-37.0,-713.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.81,0.02,11.43
-37.0,-504.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.81,0.02,11.43
-38.0,-686.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.84,0.81,0.02,11.42
-4.0,-575.0, ,-6.0,-445.0, ,-24.0,-614.0, ,-16.0,-497.0, ,-32.0,-157.0,1067.84,0.83,0.0,27.38
-36.0,-618.0, ,-23.0,-381.0, ,-6.0,-298.0, ,-5.0,-173.0, ,-4.0,-10.0,1067.83,0.83,0.01,23.03
-38.0,-623.0, ,-6.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.64
-31.0,-473.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.66
-37.0,-312.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.66
-38.0,-311.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.65
-37.0,-381.0, ,-4.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.46
-34.0,-725.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.46
-37.0,-756.0, ,-6.0,-17.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.67
-38.0,-645.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.47
-38.0,-478.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.66
-38.0,-597.0, ,-15.0,-214.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.01,15.85
-37.0,-384.0, ,-5.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.66
-28.0,-799.0, ,-4.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.45
-31.0,-799.0, ,-21.0,-95.0, ,-4.0,-24.0, ,-4.0,-15.0, ,-4.0,-4.0,1067.83,0.82,0.02,15.06
-35.0,-289.0, ,-5.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.82,0.03,10.67
-26.0,-640.0, ,-23.0,-695.0, ,-7.0,-280.0, ,-6.0,-92.0, ,-12.0,-29.0,1067.83,0.82,0.0,23.84
-24.0,-765.0, ,-5.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.45
-38.0,-591.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.46
-22.0,-799.0, ,-14.0,-298.0, ,-4.0,-169.0, ,-5.0,-88.0, ,-19.0,-63.0,1067.83,0.82,0.0,23.81
-33.0,-579.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.45
-29.0,-714.0, ,-5.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.44
-38.0,-305.0, ,-5.0,-40.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.83,0.81,0.02,11.44
-38.0,-304.0, ,-11.0,-16.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.68
-38.0,-474.0, ,-4.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.71
-33.0,-462.0, ,-13.0,-118.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.83,0.03,14.28
-36.0,-392.0, ,-11.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.7
-38.0,-658.0, ,-6.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.7
-33.0,-517.0, ,-4.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.02,11.5
-38.0,-522.0, ,-5.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.7
-34.0,-631.0, ,-5.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.68
-36.0,-713.0, ,-4.0,-19.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.7
-36.0,-764.0, ,-7.0,-301.0, ,-8.0,-348.0, ,-4.0,-189.0, ,-4.0,-13.0,1067.82,0.83,0.01,23.05
-37.0,-665.0, ,-20.0,-382.0, ,-6.0,-292.0, ,-5.0,-155.0, ,-4.0,-13.0,1067.82,0.83,0.01,23.05
-38.0,-670.0, ,-4.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.02,11.48
-37.0,-610.0, ,-5.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.02,11.51
-36.0,-681.0, ,-13.0,-196.0, ,-4.0,-43.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.01,15.89
-28.0,-454.0, ,-7.0,-738.0, ,-4.0,-354.0, ,-4.0,-21.0, ,-18.0,-105.0,1067.82,0.83,0.01,23.08
-35.0,-588.0, ,-5.0,-297.0, ,-5.0,-155.0, ,-5.0,-10.0, ,-5.0,-52.0,1067.82,0.81,0.0,20.28
-38.0,-267.0, ,-5.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.71
-35.0,-799.0, ,-8.0,-482.0, ,-4.0,-65.0, ,-4.0,-31.0, ,-4.0,-10.0,1067.82,0.83,0.02,18.66
-38.0,-783.0, ,-7.0,-376.0, ,-4.0,-51.0, ,-4.0,-35.0, ,-4.0,-14.0,1067.82,0.83,0.02,18.68
-36.0,-221.0, ,-4.0,-55.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.02,11.49
-34.0,-312.0, ,-5.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.71
-30.0,-407.0, ,-4.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.69
-30.0,-723.0, ,-8.0,-40.0, ,-5.0,-34.0, ,-4.0,-32.0, ,-4.0,-4.0,1067.82,0.82,0.02,15.1
-38.0,-664.0, ,-14.0,-218.0, ,-4.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.81,0.01,15.87
-38.0,-369.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.82,0.82,0.03,10.71
-36.0,-727.0, ,-6.0,-17.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.75
-33.0,-799.0, ,-7.0,-234.0, ,-11.0,-292.0, ,-4.0,-192.0, ,-4.0,-16.0,1067.81,0.83,0.01,23.11
-33.0,-798.0, ,-12.0,-408.0, ,-4.0,-64.0, ,-4.0,-33.0, ,-4.0,-8.0,1067.81,0.83,0.02,18.73
-37.0,-741.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.73
-34.0,-538.0, ,-14.0,-359.0, ,-4.0,-85.0, ,-4.0,-23.0, ,-4.0,-10.0,1067.81,0.83,0.02,18.71
-33.0,-799.0, ,-5.0,-37.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.81,0.02,11.53
-31.0,-799.0, ,-19.0,-99.0, ,-4.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.83,0.03,14.33
-36.0,-524.0, ,-4.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.72
-37.0,-799.0, ,-9.0,-15.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.74
-35.0,-635.0, ,-4.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.81,0.02,11.53
-16.0,-490.0, ,-15.0,-307.0, ,-5.0,-177.0, ,-6.0,-95.0, ,-24.0,-56.0,1067.81,0.82,0.0,23.9
-31.0,-799.0, ,-5.0,-49.0, ,-5.0,-33.0, ,-4.0,-32.0, ,-4.0,-4.0,1067.81,0.82,0.02,15.13
-36.0,-503.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.75
-38.0,-308.0, ,-5.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.75
-38.0,-511.0, ,-13.0,-14.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.73
-18.0,-175.0, ,-15.0,-241.0, ,-23.0,-130.0, ,-6.0,-346.0, ,-4.0,-52.0,1067.81,0.82,0.0,23.92
-32.0,-615.0, ,-4.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.81,0.02,11.52
-37.0,-681.0, ,-5.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.75
-38.0,-755.0, ,-16.0,-71.0, ,-4.0,-21.0, ,-4.0,-12.0, ,-4.0,-4.0,1067.81,0.83,0.03,14.32
-38.0,-799.0, ,-8.0,-298.0, ,-15.0,-176.0, ,-5.0,-152.0, ,-4.0,-23.0,1067.81,0.83,0.01,23.1
-31.0,-799.0, ,-5.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.72
-13.0,-207.0, ,-14.0,-241.0, ,-28.0,-139.0, ,-5.0,-387.0, ,-4.0,-45.0,1067.81,0.82,0.0,23.91
-20.0,-583.0, ,-18.0,-310.0, ,-4.0,-185.0, ,-5.0,-96.0, ,-22.0,-55.0,1067.81,0.82,0.0,23.9
-34.0,-740.0, ,-4.0,-40.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.81,0.02,11.53
-38.0,-550.0, ,-4.0,-42.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.81,0.02,11.53
-38.0,-682.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.72
-38.0,-577.0, ,-5.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.81,0.82,0.03,10.72
-38.0,-799.0, ,-10.0,-388.0, ,-4.0,-69.0, ,-4.0,-29.0, ,-4.0,-10.0,1067.81,0.83,0.02,18.72
-35.0,-628.0, ,-4.0,-21.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.78
-25.0,-799.0, ,-5.0,-38.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.81,0.02,11.56
-38.0,-377.0, ,-5.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-35.0,-799.0, ,-7.0,-235.0, ,-19.0,-251.0, ,-5.0,-173.0, ,-4.0,-17.0,1067.8,0.83,0.01,23.15
-37.0,-578.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-35.0,-435.0, ,-16.0,-139.0, ,-4.0,-35.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.02,15.16
-37.0,-383.0, ,-5.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-38.0,-569.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-29.0,-799.0, ,-5.0,-45.0, ,-5.0,-33.0, ,-4.0,-35.0, ,-4.0,-4.0,1067.8,0.82,0.02,15.15
-34.0,-748.0, ,-5.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.76
-38.0,-674.0, ,-15.0,-151.0, ,-4.0,-60.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.81,0.01,15.97
-30.0,-791.0, ,-5.0,-46.0, ,-5.0,-34.0, ,-4.0,-34.0, ,-4.0,-4.0,1067.8,0.82,0.02,15.17
-38.0,-464.0, ,-8.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-30.0,-561.0, ,-5.0,-41.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.81,0.02,11.59
-36.0,-780.0, ,-8.0,-269.0, ,-9.0,-331.0, ,-4.0,-210.0, ,-4.0,-12.0,1067.8,0.83,0.01,23.13
-35.0,-697.0, ,-6.0,-19.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.77
-14.0,-181.0, ,-14.0,-233.0, ,-29.0,-156.0, ,-5.0,-357.0, ,-4.0,-47.0,1067.8,0.82,0.0,23.93
-38.0,-604.0, ,-25.0,-389.0, ,-6.0,-301.0, ,-5.0,-180.0, ,-4.0,-11.0,1067.8,0.83,0.01,23.16
-37.0,-371.0, ,-6.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.8,0.82,0.03,10.79
-30.0,-733.0, ,-5.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.81
-37.0,-738.0, ,-4.0,-43.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.61
-38.0,-319.0, ,-4.0,-48.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.6
-38.0,-701.0, ,-4.0,-44.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.63
-33.0,-709.0, ,-4.0,-44.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.63
-38.0,-799.0, ,-7.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.81
-29.0,-567.0, ,-13.0,-388.0, ,-6.0,-451.0, ,-4.0,-200.0, ,-4.0,-11.0,1067.79,0.83,0.01,23.17
-4.0,-475.0, ,-6.0,-223.0, ,-12.0,-471.0, ,-18.0,-721.0, ,-38.0,-290.0,1067.79,0.83,0.0,27.58
-33.0,-799.0, ,-4.0,-22.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.8
-36.0,-342.0, ,-5.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.8
-38.0,-799.0, ,-5.0,-37.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.61
-38.0,-493.0, ,-6.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.82
-33.0,-651.0, ,-8.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.82
-38.0,-613.0, ,-4.0,-44.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.61
-28.0,-791.0, ,-5.0,-48.0, ,-5.0,-34.0, ,-4.0,-34.0, ,-4.0,-4.0,1067.79,0.82,0.02,15.22
-26.0,-773.0, ,-5.0,-48.0, ,-5.0,-31.0, ,-4.0,-37.0, ,-4.0,-4.0,1067.79,0.82,0.02,15.2
-38.0,-799.0, ,-5.0,-143.0, ,-5.0,-24.0, ,-4.0,-15.0, ,-4.0,-4.0,1067.79,0.82,0.02,15.2
-37.0,-799.0, ,-4.0,-21.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.83
-35.0,-345.0, ,-5.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.8
-34.0,-790.0, ,-5.0,-39.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.6
-38.0,-383.0, ,-21.0,-159.0, ,-4.0,-31.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.02,15.22
-36.0,-391.0, ,-23.0,-149.0, ,-4.0,-33.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.02,15.22
-37.0,-640.0, ,-8.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.82
-38.0,-706.0, ,-4.0,-21.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.81
-37.0,-601.0, ,-23.0,-480.0, ,-6.0,-282.0, ,-5.0,-177.0, ,-4.0,-12.0,1067.79,0.83,0.01,23.17
-38.0,-642.0, ,-6.0,-20.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.81
-36.0,-799.0, ,-6.0,-256.0, ,-4.0,-84.0, ,-6.0,-57.0, ,-4.0,-11.0,1067.79,0.82,0.01,19.6
-35.0,-799.0, ,-4.0,-43.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.81,0.02,11.63
-38.0,-493.0, ,-16.0,-343.0, ,-4.0,-94.0, ,-4.0,-25.0, ,-4.0,-8.0,1067.79,0.83,0.02,18.81
-37.0,-396.0, ,-17.0,-112.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.83,0.03,14.41
-38.0,-474.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.79,0.82,0.03,10.81
-34.0,-755.0, ,-6.0,-258.0, ,-4.0,-85.0, ,-6.0,-59.0, ,-4.0,-11.0,1067.78,0.82,0.01,19.65
-35.0,-667.0, ,-4.0,-22.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.85
-34.0,-359.0, ,-5.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.86
-33.0,-498.0, ,-18.0,-312.0, ,-4.0,-84.0, ,-4.0,-29.0, ,-4.0,-8.0,1067.78,0.83,0.02,18.84
-36.0,-767.0, ,-8.0,-18.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.85
-33.0,-686.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.87
-36.0,-513.0, ,-18.0,-309.0, ,-4.0,-86.0, ,-4.0,-27.0, ,-4.0,-9.0,1067.78,0.83,0.02,18.85
-36.0,-621.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.85
-36.0,-536.0, ,-15.0,-343.0, ,-4.0,-87.0, ,-4.0,-28.0, ,-4.0,-8.0,1067.78,0.83,0.02,18.85
-36.0,-759.0, ,-17.0,-71.0, ,-4.0,-22.0, ,-4.0,-13.0, ,-4.0,-4.0,1067.78,0.83,0.03,14.45
-36.0,-591.0, ,-4.0,-170.0, ,-4.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.83,0.03,14.44
-35.0,-783.0, ,-7.0,-288.0, ,-10.0,-273.0, ,-4.0,-216.0, ,-4.0,-14.0,1067.78,0.83,0.01,23.21
-35.0,-694.0, ,-4.0,-86.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.8,0.01,12.44
-34.0,-781.0, ,-11.0,-360.0, ,-4.0,-70.0, ,-4.0,-34.0, ,-4.0,-8.0,1067.78,0.83,0.02,18.84
-38.0,-437.0, ,-5.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.84
-32.0,-705.0, ,-9.0,-293.0, ,-14.0,-231.0, ,-6.0,-135.0, ,-4.0,-21.0,1067.78,0.83,0.01,23.22
-26.0,-670.0, ,-9.0,-238.0, ,-4.0,-47.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.81,0.01,16.06
-36.0,-484.0, ,-6.0,-196.0, ,-4.0,-66.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.81,0.01,16.05
-38.0,-557.0, ,-18.0,-288.0, ,-4.0,-89.0, ,-4.0,-25.0, ,-4.0,-10.0,1067.78,0.83,0.02,18.83
-38.0,-771.0, ,-6.0,-258.0, ,-4.0,-90.0, ,-6.0,-57.0, ,-4.0,-10.0,1067.78,0.82,0.01,19.62
-38.0,-643.0, ,-4.0,-46.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.81,0.02,11.67
-34.0,-663.0, ,-4.0,-45.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.81,0.02,11.65
-37.0,-464.0, ,-4.0,-48.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.81,0.02,11.67
-38.0,-687.0, ,-4.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.78,0.82,0.03,10.87
-34.0,-371.0, ,-23.0,-162.0, ,-4.0,-32.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.02,15.29
-36.0,-551.0, ,-7.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.9
-38.0,-469.0, ,-4.0,-26.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.91
-38.0,-595.0, ,-5.0,-23.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.88
-38.0,-594.0, ,-7.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.91
-38.0,-408.0, ,-5.0,-24.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.88
-37.0,-799.0, ,-5.0,-39.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.02,11.68
-38.0,-794.0, ,-5.0,-39.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.02,11.68
-33.0,-606.0, ,-7.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.91
-33.0,-545.0, ,-14.0,-149.0, ,-4.0,-36.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.02,15.29
-33.0,-700.0, ,-7.0,-156.0, ,-4.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.83,0.03,14.47
-35.0,-763.0, ,-10.0,-219.0, ,-4.0,-49.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.01,16.1
-26.0,-735.0, ,-10.0,-231.0, ,-4.0,-47.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.01,16.09
-35.0,-799.0, ,-4.0,-22.0, ,-5.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.88
-32.0,-799.0, ,-5.0,-39.0, ,-4.0,-5.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.02,11.68
-34.0,-685.0, ,-11.0,-444.0, ,-6.0,-431.0, ,-4.0,-221.0, ,-4.0,-11.0,1067.77,0.83,0.01,23.27
-28.0,-543.0, ,-15.0,-411.0, ,-6.0,-398.0, ,-4.0,-198.0, ,-4.0,-12.0,1067.77,0.83,0.01,23.25
-34.0,-323.0, ,-9.0,-21.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.82,0.03,10.91
-37.0,-735.0, ,-14.0,-157.0, ,-4.0,-62.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.01,16.07
-27.0,-779.0, ,-5.0,-43.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.02,11.71
-33.0,-799.0, ,-7.0,-241.0, ,-12.0,-279.0, ,-4.0,-206.0, ,-4.0,-17.0,1067.77,0.83,0.01,23.28
-35.0,-685.0, ,-9.0,-266.0, ,-15.0,-239.0, ,-6.0,-150.0, ,-4.0,-20.0,1067.77,0.83,0.01,23.28
-36.0,-748.0, ,-8.0,-281.0, ,-7.0,-96.0, ,-4.0,-55.0, ,-8.0,-457.0,1067.77,0.82,0.0,24.06
-38.0,-744.0, ,-18.0,-75.0, ,-4.0,-22.0, ,-4.0,-12.0, ,-4.0,-4.0,1067.77,0.83,0.03,14.47
-33.0,-774.0, ,-9.0,-263.0, ,-16.0,-221.0, ,-5.0,-180.0, ,-4.0,-17.0,1067.77,0.83,0.01,23.25
-37.0,-555.0, ,-4.0,-48.0, ,-4.0,-4.0, ,-4.0,-4.0, ,-4.0,-4.0,1067.77,0.81,0.02,11.7
-33.0,-799.0, ,-19.0,-66.0, ,-4.0,-23.0, ,-4.0,-14.0, ,-4.0,-4.0,1067.77,0.83,0.03,14.5
-22.0,-386.0, ,-8.0,-426.0, ,-32.0,-95.0, ,-19.0,-177.0, ,-4.0,-54.0,1067.77,0.82,0.0,24.06
